date.local,location,value,unit,latitude,longitude
2021-03-07,Southend-on-Sea,8.75,µg/m³,51.544206,0.678408
2021-03-08,London Bexley,26.708333333333332,µg/m³,51.46603,0.184806
2021-03-08,London Eltham,24.833333333333332,µg/m³,51.45258,0.070766
2021-03-08,London Harlington,23.75,µg/m³,51.48879,-0.441614
2021-03-08,London Marylebone Road,26.083333333333332,µg/m³,51.52253,-0.154611
2021-03-08,London N. Kensington,28.333333333333332,µg/m³,51.52105,-0.213492
2021-03-08,London Teddington Bushy Park,31.82608695652174,µg/m³,51.425286,-0.345606
2021-03-08,Southend-on-Sea,21.125,µg/m³,51.544206,0.678408
2021-03-09,London Bexley,25.333333333333332,µg/m³,51.46603,0.184806
2021-03-09,London Eltham,25.0,µg/m³,51.45258,0.070766
2021-03-09,London Harlington,20.266666666666666,µg/m³,51.48879,-0.441614
2021-03-09,London Marylebone Road,26.066666666666666,µg/m³,51.52253,-0.154611
2021-03-09,London N. Kensington,23.933333333333334,µg/m³,51.52105,-0.213492
2021-03-09,London Teddington Bushy Park,24.733333333333334,µg/m³,51.425286,-0.345606
2021-03-09,Southend-on-Sea,25.4375,µg/m³,51.544206,0.678408
2021-03-10,London Bexley,14.222222222222221,µg/m³,51.46603,0.184806
2021-03-10,London Eltham,15.0,µg/m³,51.45258,0.070766
2021-03-10,London Harlington,12.88888888888889,µg/m³,51.48879,-0.441614
2021-03-10,London Marylebone Road,15.666666666666666,µg/m³,51.52253,-0.154611
2021-03-10,London N. Kensington,13.777777777777779,µg/m³,51.52105,-0.213492
2021-03-10,London Teddington Bushy Park,14.444444444444445,µg/m³,51.425286,-0.345606
2021-03-10,Southend-on-Sea,15.555555555555555,µg/m³,51.544206,0.678408
2021-03-11,London Bexley,8.75,µg/m³,51.46603,0.184806
2021-03-11,London Eltham,9.6,µg/m³,51.45258,0.070766
2021-03-11,London Harlington,6.8,µg/m³,51.48879,-0.441614
2021-03-11,London Marylebone Road,9.25,µg/m³,51.52253,-0.154611
2021-03-11,London N. Kensington,8.3125,µg/m³,51.52105,-0.213492
2021-03-11,London Teddington Bushy Park,8.2,µg/m³,51.425286,-0.345606
2021-03-11,Southend-on-Sea,9.6875,µg/m³,51.544206,0.678408
2021-03-12,London Bexley,4.684210526315789,µg/m³,51.46603,0.184806
2021-03-12,London Eltham,4.285714285714286,µg/m³,51.45258,0.070766
2021-03-12,London Harlington,4.0,µg/m³,51.48879,-0.441614
2021-03-12,London Marylebone Road,5.7894736842105265,µg/m³,51.52253,-0.154611
2021-03-12,London N. Kensington,4.684210526315789,µg/m³,51.52105,-0.213492
2021-03-12,London Teddington Bushy Park,4.4,µg/m³,51.425286,-0.345606
2021-03-12,Southend-on-Sea,4.55,µg/m³,51.544206,0.678408
2021-03-13,London Bexley,3.9166666666666665,µg/m³,51.46603,0.184806
2021-03-13,London Eltham,3.875,µg/m³,51.45258,0.070766
2021-03-13,London Harlington,3.4782608695652173,µg/m³,51.48879,-0.441614
2021-03-13,London Marylebone Road,5.291666666666667,µg/m³,51.52253,-0.154611
2021-03-13,London N. Kensington,4.25,µg/m³,51.52105,-0.213492
2021-03-13,London Teddington Bushy Park,4.136363636363637,µg/m³,51.425286,-0.345606
2021-03-13,Southend-on-Sea,4.434782608695652,µg/m³,51.544206,0.678408
2021-03-14,London Bexley,3.2916666666666665,µg/m³,51.46603,0.184806
2021-03-14,London Eltham,3.3333333333333335,µg/m³,51.45258,0.070766
2021-03-14,London Harlington,3.130434782608696,µg/m³,51.48879,-0.441614
2021-03-14,London Marylebone Road,3.7916666666666665,µg/m³,51.52253,-0.154611
2021-03-14,London N. Kensington,3.5,µg/m³,51.52105,-0.213492
2021-03-14,London Teddington Bushy Park,3.772727272727273,µg/m³,51.425286,-0.345606
2021-03-14,Southend-on-Sea,3.4782608695652173,µg/m³,51.544206,0.678408
2021-03-15,London Bexley,5.541666666666667,µg/m³,51.46603,0.184806
2021-03-15,London Eltham,5.208333333333333,µg/m³,51.45258,0.070766
2021-03-15,London Harlington,5.608695652173913,µg/m³,51.48879,-0.441614
2021-03-15,London Marylebone Road,5.458333333333333,µg/m³,51.52253,-0.154611
2021-03-15,London N. Kensington,5.458333333333333,µg/m³,51.52105,-0.213492
2021-03-15,London Teddington Bushy Park,5.913043478260869,µg/m³,51.425286,-0.345606
2021-03-15,Southend-on-Sea,5.208333333333333,µg/m³,51.544206,0.678408
2021-03-16,London Bexley,8.571428571428571,µg/m³,51.46603,0.184806
2021-03-16,London Eltham,6.285714285714286,µg/m³,51.45258,0.070766
2021-03-16,London Harlington,7.833333333333333,µg/m³,51.48879,-0.441614
2021-03-16,London Marylebone Road,7.714285714285714,µg/m³,51.52253,-0.154611
2021-03-16,London N. Kensington,7.714285714285714,µg/m³,51.52105,-0.213492
2021-03-16,London Teddington Bushy Park,8.0,µg/m³,51.425286,-0.345606
2021-03-16,Southend-on-Sea,8.857142857142858,µg/m³,51.544206,0.678408
2021-03-17,London Bexley,10.2,µg/m³,51.46603,0.184806
2021-03-17,London Eltham,9.4,µg/m³,51.45258,0.070766
2021-03-17,London Harlington,9.4,µg/m³,51.48879,-0.441614
2021-03-17,London Marylebone Road,9.15,µg/m³,51.52253,-0.154611
2021-03-17,London N. Kensington,10.05,µg/m³,51.52105,-0.213492
2021-03-17,London Teddington Bushy Park,10.052631578947368,µg/m³,51.425286,-0.345606
2021-03-17,Southend-on-Sea,10.263157894736842,µg/m³,51.544206,0.678408
2021-03-18,London Bexley,10.130434782608695,µg/m³,51.46603,0.184806
2021-03-18,London Eltham,9.043478260869565,µg/m³,51.45258,0.070766
2021-03-18,London Harlington,10.304347826086957,µg/m³,51.48879,-0.441614
2021-03-18,London Marylebone Road,8.652173913043478,µg/m³,51.52253,-0.154611
2021-03-18,London N. Kensington,10.304347826086957,µg/m³,51.52105,-0.213492
2021-03-18,London Teddington Bushy Park,10.347826086956522,µg/m³,51.425286,-0.345606
2021-03-18,Southend-on-Sea,8.666666666666666,µg/m³,51.544206,0.678408
2021-03-19,London Bexley,7.041666666666667,µg/m³,51.46603,0.184806
2021-03-19,London Eltham,6.333333333333333,µg/m³,51.45258,0.070766
2021-03-19,London Harlington,6.125,µg/m³,51.48879,-0.441614
2021-03-19,London Marylebone Road,6.208333333333333,µg/m³,51.52253,-0.154611
2021-03-19,London N. Kensington,6.458333333333333,µg/m³,51.52105,-0.213492
2021-03-19,London Teddington Bushy Park,6.695652173913044,µg/m³,51.425286,-0.345606
2021-03-19,Southend-on-Sea,5.583333333333333,µg/m³,51.544206,0.678408
2021-03-20,London Bexley,7.083333333333333,µg/m³,51.46603,0.184806
2021-03-20,London Eltham,5.208333333333333,µg/m³,51.45258,0.070766
2021-03-20,London Harlington,4.695652173913044,µg/m³,51.48879,-0.441614
2021-03-20,London Marylebone Road,6.5,µg/m³,51.52253,-0.154611
2021-03-20,London N. Kensington,5.125,µg/m³,51.52105,-0.213492
2021-03-20,London Teddington Bushy Park,5.695652173913044,µg/m³,51.425286,-0.345606
2021-03-20,Southend-on-Sea,6.75,µg/m³,51.544206,0.678408
2021-03-21,London Bexley,10.458333333333334,µg/m³,51.46603,0.184806
2021-03-21,London Eltham,9.041666666666666,µg/m³,51.45258,0.070766
2021-03-21,London Harlington,8.136363636363637,µg/m³,51.48879,-0.441614
2021-03-21,London Marylebone Road,9.75,µg/m³,51.52253,-0.154611
2021-03-21,London N. Kensington,8.583333333333334,µg/m³,51.52105,-0.213492
2021-03-21,London Teddington Bushy Park,9.26086956521739,µg/m³,51.425286,-0.345606
2021-03-21,Southend-on-Sea,12.0,µg/m³,51.544206,0.678408
2021-03-22,London Bexley,14.375,µg/m³,51.46603,0.184806
2021-03-22,London Eltham,9.958333333333334,µg/m³,51.45258,0.070766
2021-03-22,London Harlington,11.681818181818182,µg/m³,51.48879,-0.441614
2021-03-22,London Marylebone Road,12.541666666666666,µg/m³,51.52253,-0.154611
2021-03-22,London N. Kensington,11.125,µg/m³,51.52105,-0.213492
2021-03-22,London Teddington Bushy Park,12.521739130434783,µg/m³,51.425286,-0.345606
2021-03-22,Southend-on-Sea,13.916666666666666,µg/m³,51.544206,0.678408
2021-03-23,London Bexley,22.333333333333332,µg/m³,51.46603,0.184806
2021-03-23,London Eltham,15.541666666666666,µg/m³,51.45258,0.070766
2021-03-23,London Harlington,16.26086956521739,µg/m³,51.48879,-0.441614
2021-03-23,London Marylebone Road,18.083333333333332,µg/m³,51.52253,-0.154611
2021-03-23,London N. Kensington,15.625,µg/m³,51.52105,-0.213492
2021-03-23,London Teddington Bushy Park,15.347826086956522,µg/m³,51.425286,-0.345606
2021-03-23,Southend-on-Sea,19.791666666666668,µg/m³,51.544206,0.678408
2021-03-24,London Bexley,18.470588235294116,µg/m³,51.46603,0.184806
2021-03-24,London Eltham,17.41176470588235,µg/m³,51.45258,0.070766
2021-03-24,London Harlington,17.0,µg/m³,51.48879,-0.441614
2021-03-24,London Marylebone Road,20.647058823529413,µg/m³,51.52253,-0.154611
2021-03-24,London N. Kensington,18.647058823529413,µg/m³,51.52105,-0.213492
2021-03-24,London Teddington Bushy Park,17.88235294117647,µg/m³,51.425286,-0.345606
2021-03-24,Southend-on-Sea,20.333333333333332,µg/m³,51.544206,0.678408
2021-03-25,London Bexley,11.458333333333334,µg/m³,51.46603,0.184806
2021-03-25,London Eltham,9.666666666666666,µg/m³,51.45258,0.070766
2021-03-25,London Harlington,9.08695652173913,µg/m³,51.48879,-0.441614
2021-03-25,London Marylebone Road,12.416666666666666,µg/m³,51.52253,-0.154611
2021-03-25,London N. Kensington,10.75,µg/m³,51.52105,-0.213492
2021-03-25,London Teddington Bushy Park,9.695652173913043,µg/m³,51.425286,-0.345606
2021-03-25,Southend-on-Sea,12.958333333333334,µg/m³,51.544206,0.678408
2021-03-26,London Bexley,4.958333333333333,µg/m³,51.46603,0.184806
2021-03-26,London Eltham,4.833333333333333,µg/m³,51.45258,0.070766
2021-03-26,London Harlington,5.041666666666667,µg/m³,51.48879,-0.441614
2021-03-26,London Marylebone Road,7.166666666666667,µg/m³,51.52253,-0.154611
2021-03-26,London N. Kensington,5.541666666666667,µg/m³,51.52105,-0.213492
2021-03-26,London Teddington Bushy Park,5.6521739130434785,µg/m³,51.425286,-0.345606
2021-03-26,Southend-on-Sea,5.333333333333333,µg/m³,51.544206,0.678408
2021-03-27,London Bexley,4.0476190476190474,µg/m³,51.46603,0.184806
2021-03-27,London Eltham,3.6666666666666665,µg/m³,51.45258,0.070766
2021-03-27,London Harlington,3.45,µg/m³,51.48879,-0.441614
2021-03-27,London Marylebone Road,5.238095238095238,µg/m³,51.52253,-0.154611
2021-03-27,London N. Kensington,4.238095238095238,µg/m³,51.52105,-0.213492
2021-03-27,London Teddington Bushy Park,4.25,µg/m³,51.425286,-0.345606
2021-03-27,Southend-on-Sea,4.3,µg/m³,51.544206,0.678408
2021-03-28,London Bexley,6.071428571428571,µg/m³,51.46603,0.184806
2021-03-28,London Eltham,5.714285714285714,µg/m³,51.45258,0.070766
2021-03-28,London Harlington,5.5,µg/m³,51.48879,-0.441614
2021-03-28,London Marylebone Road,7.357142857142857,µg/m³,51.52253,-0.154611
2021-03-28,London N. Kensington,6.357142857142857,µg/m³,51.52105,-0.213492
2021-03-28,London Teddington Bushy Park,6.714285714285714,µg/m³,51.425286,-0.345606
2021-03-28,Southend-on-Sea,6.5,µg/m³,51.544206,0.678408
2021-03-29,London Bexley,7.0,µg/m³,51.46603,0.184806
2021-03-29,London Eltham,7.0,µg/m³,51.45258,0.070766
2021-03-29,London Harlington,7.0,µg/m³,51.48879,-0.441614
2021-03-29,London Marylebone Road,8.571428571428571,µg/m³,51.52253,-0.154611
2021-03-29,London N. Kensington,7.9523809523809526,µg/m³,51.52105,-0.213492
2021-03-29,London Teddington Bushy Park,8.0,µg/m³,51.425286,-0.345606
2021-03-29,Southend-on-Sea,7.380952380952381,µg/m³,51.544206,0.678408
2021-03-30,London Bexley,9.904761904761905,µg/m³,51.46603,0.184806
2021-03-30,London Eltham,7.523809523809524,µg/m³,51.45258,0.070766
2021-03-30,London Harlington,10.2,µg/m³,51.48879,-0.441614
2021-03-30,London Marylebone Road,13.19047619047619,µg/m³,51.52253,-0.154611
2021-03-30,London N. Kensington,10.476190476190476,µg/m³,51.52105,-0.213492
2021-03-30,Southend-on-Sea,11.956521739130435,µg/m³,51.544206,0.678408
2021-03-31,London Bexley,16.75,µg/m³,51.46603,0.184806
2021-03-31,London Eltham,12.5,µg/m³,51.45258,0.070766
2021-03-31,London Harlington,16.555555555555557,µg/m³,51.48879,-0.441614
2021-03-31,London Marylebone Road,24.55,µg/m³,51.52253,-0.154611
2021-03-31,London N. Kensington,19.15,µg/m³,51.52105,-0.213492
2021-03-31,Southend-on-Sea,34.73684210526316,µg/m³,51.544206,0.678408
2021-04-01,London Bexley,21.571428571428573,µg/m³,51.46603,0.184806
2021-04-01,London Eltham,19.0,µg/m³,51.45258,0.070766
2021-04-01,London Harlington,20.142857142857142,µg/m³,51.48879,-0.441614
2021-04-01,London Marylebone Road,23.142857142857142,µg/m³,51.52253,-0.154611
2021-04-01,London N. Kensington,21.571428571428573,µg/m³,51.52105,-0.213492
2021-04-01,London Teddington Bushy Park,22.571428571428573,µg/m³,51.425286,-0.345606
2021-04-01,Southend-on-Sea,23.0,µg/m³,51.544206,0.678408
2021-04-02,London Bexley,9.833333333333334,µg/m³,51.46603,0.184806
2021-04-02,London Eltham,9.833333333333334,µg/m³,51.45258,0.070766
2021-04-02,London Harlington,7.954545454545454,µg/m³,51.48879,-0.441614
2021-04-02,London Marylebone Road,8.791666666666666,µg/m³,51.52253,-0.154611
2021-04-02,London N. Kensington,9.375,µg/m³,51.52105,-0.213492
2021-04-02,London Teddington Bushy Park,10.130434782608695,µg/m³,51.425286,-0.345606
2021-04-02,Southend-on-Sea,9.75,µg/m³,51.544206,0.678408
2021-04-03,London Bexley,6.916666666666667,µg/m³,51.46603,0.184806
2021-04-03,London Eltham,6.416666666666667,µg/m³,51.45258,0.070766
2021-04-03,London Harlington,6.75,µg/m³,51.48879,-0.441614
2021-04-03,London Marylebone Road,5.166666666666667,µg/m³,51.52253,-0.154611
2021-04-03,London N. Kensington,7.333333333333333,µg/m³,51.52105,-0.213492
2021-04-03,London Teddington Bushy Park,7.785714285714286,µg/m³,51.425286,-0.345606
2021-04-03,Southend-on-Sea,7.5,µg/m³,51.544206,0.678408
2021-04-04,London Bexley,8.375,µg/m³,51.46603,0.184806
2021-04-04,London Eltham,8.0,µg/m³,51.45258,0.070766
2021-04-04,London Harlington,8.5,µg/m³,51.48879,-0.441614
2021-04-04,London Marylebone Road,8.0,µg/m³,51.52253,-0.154611
2021-04-04,London N. Kensington,9.0,µg/m³,51.52105,-0.213492
2021-04-04,London Teddington Bushy Park,9.666666666666666,µg/m³,51.425286,-0.345606
2021-04-04,Southend-on-Sea,9.0,µg/m³,51.544206,0.678408
2021-04-05,London Bexley,11.045454545454545,µg/m³,51.46603,0.184806
2021-04-05,London Eltham,10.590909090909092,µg/m³,51.45258,0.070766
2021-04-05,London Harlington,9.904761904761905,µg/m³,51.48879,-0.441614
2021-04-05,London Marylebone Road,11.636363636363637,µg/m³,51.52253,-0.154611
2021-04-05,London N. Kensington,10.909090909090908,µg/m³,51.52105,-0.213492
2021-04-05,London Teddington Bushy Park,11.636363636363637,µg/m³,51.425286,-0.345606
2021-04-05,Southend-on-Sea,11.043478260869565,µg/m³,51.544206,0.678408
2021-04-06,London Bexley,5.260869565217392,µg/m³,51.46603,0.184806
2021-04-06,London Eltham,3.5652173913043477,µg/m³,51.45258,0.070766
2021-04-06,London Harlington,3.8181818181818183,µg/m³,51.48879,-0.441614
2021-04-06,London Marylebone Road,4.409090909090909,µg/m³,51.52253,-0.154611
2021-04-06,London N. Kensington,4.3478260869565215,µg/m³,51.52105,-0.213492
2021-04-06,London Teddington Bushy Park,4.3,µg/m³,51.425286,-0.345606
2021-04-06,Southend-on-Sea,4.333333333333333,µg/m³,51.544206,0.678408
2021-04-07,London Bexley,6.043478260869565,µg/m³,51.46603,0.184806
2021-04-07,London Eltham,3.4782608695652173,µg/m³,51.45258,0.070766
2021-04-07,London Harlington,4.380952380952381,µg/m³,51.48879,-0.441614
2021-04-07,London Marylebone Road,4.0,µg/m³,51.52253,-0.154611
2021-04-07,London N. Kensington,4.391304347826087,µg/m³,51.52105,-0.213492
2021-04-07,London Teddington Bushy Park,5.318181818181818,µg/m³,51.425286,-0.345606
2021-04-07,Southend-on-Sea,4.304347826086956,µg/m³,51.544206,0.678408
2021-04-08,London Bexley,4.380952380952381,µg/m³,51.46603,0.184806
2021-04-08,London Eltham,4.0,µg/m³,51.45258,0.070766
2021-04-08,London Harlington,5.4,µg/m³,51.48879,-0.441614
2021-04-08,London N. Kensington,5.55,µg/m³,51.52105,-0.213492
2021-04-08,London Teddington Bushy Park,6.590909090909091,µg/m³,51.425286,-0.345606
2021-04-08,Southend-on-Sea,5.7727272727272725,µg/m³,51.544206,0.678408
2021-04-09,London Bexley,5.0,µg/m³,51.46603,0.184806
2021-04-09,London Eltham,4.0,µg/m³,51.45258,0.070766
2021-04-09,London Harlington,4.2,µg/m³,51.48879,-0.441614
2021-04-09,London Marylebone Road,8.571428571428571,µg/m³,51.52253,-0.154611
2021-04-09,London N. Kensington,5.818181818181818,µg/m³,51.52105,-0.213492
2021-04-09,London Teddington Bushy Park,5.090909090909091,µg/m³,51.425286,-0.345606
2021-04-09,Southend-on-Sea,5.166666666666667,µg/m³,51.544206,0.678408
2021-04-10,London Bexley,5.473684210526316,µg/m³,51.46603,0.184806
2021-04-10,London Eltham,5.0,µg/m³,51.45258,0.070766
2021-04-10,London Harlington,5.444444444444445,µg/m³,51.48879,-0.441614
2021-04-10,London Marylebone Road,8.526315789473685,µg/m³,51.52253,-0.154611
2021-04-10,London N. Kensington,5.842105263157895,µg/m³,51.52105,-0.213492
2021-04-10,London Teddington Bushy Park,6.526315789473684,µg/m³,51.425286,-0.345606
2021-04-10,Southend-on-Sea,5.95,µg/m³,51.544206,0.678408
2021-04-11,London Bexley,4.6,µg/m³,51.46603,0.184806
2021-04-11,London Eltham,4.2727272727272725,µg/m³,51.45258,0.070766
2021-04-11,London Harlington,4.928571428571429,µg/m³,51.48879,-0.441614
2021-04-11,London Marylebone Road,6.466666666666667,µg/m³,51.52253,-0.154611
2021-04-11,London N. Kensington,5.0,µg/m³,51.52105,-0.213492
2021-04-11,London Teddington Bushy Park,5.5,µg/m³,51.425286,-0.345606
2021-04-11,Southend-on-Sea,4.733333333333333,µg/m³,51.544206,0.678408
2021-04-12,London Bexley,6.714285714285714,µg/m³,51.46603,0.184806
2021-04-12,London Eltham,5.380952380952381,µg/m³,51.45258,0.070766
2021-04-12,London Harlington,4.818181818181818,µg/m³,51.48879,-0.441614
2021-04-12,London Marylebone Road,8.45,µg/m³,51.52253,-0.154611
2021-04-12,London N. Kensington,5.571428571428571,µg/m³,51.52105,-0.213492
2021-04-12,London Teddington Bushy Park,6.526315789473684,µg/m³,51.425286,-0.345606
2021-04-12,Southend-on-Sea,5.9,µg/m³,51.544206,0.678408
2021-04-13,London Bexley,10.095238095238095,µg/m³,51.46603,0.184806
2021-04-13,London Eltham,7.571428571428571,µg/m³,51.45258,0.070766
2021-04-13,London Harlington,9.55,µg/m³,51.48879,-0.441614
2021-04-13,London Marylebone Road,14.0,µg/m³,51.52253,-0.154611
2021-04-13,London N. Kensington,9.904761904761905,µg/m³,51.52105,-0.213492
2021-04-13,London Teddington Bushy Park,8.727272727272727,µg/m³,51.425286,-0.345606
2021-04-13,Southend-on-Sea,10.954545454545455,µg/m³,51.544206,0.678408
2021-04-14,London Bexley,13.375,µg/m³,51.46603,0.184806
2021-04-14,London Eltham,11.375,µg/m³,51.45258,0.070766
2021-04-14,London Harlington,13.125,µg/m³,51.48879,-0.441614
2021-04-14,London Marylebone Road,14.875,µg/m³,51.52253,-0.154611
2021-04-14,London N. Kensington,12.5,µg/m³,51.52105,-0.213492
2021-04-14,London Teddington Bushy Park,13.571428571428571,µg/m³,51.425286,-0.345606
2021-04-14,Southend-on-Sea,11.0,µg/m³,51.544206,0.678408
2021-04-15,London Bexley,5.869565217391305,µg/m³,51.46603,0.184806
2021-04-15,London Eltham,5.260869565217392,µg/m³,51.45258,0.070766
2021-04-15,London Harlington,5.5,µg/m³,51.48879,-0.441614
2021-04-15,London Marylebone Road,7.434782608695652,µg/m³,51.52253,-0.154611
2021-04-15,London N. Kensington,5.695652173913044,µg/m³,51.52105,-0.213492
2021-04-15,London Teddington Bushy Park,6.045454545454546,µg/m³,51.425286,-0.345606
2021-04-15,Southend-on-Sea,5.217391304347826,µg/m³,51.544206,0.678408
2021-04-16,London Bexley,5.916666666666667,µg/m³,51.46603,0.184806
2021-04-16,London Eltham,4.333333333333333,µg/m³,51.45258,0.070766
2021-04-16,London Harlington,4.636363636363637,µg/m³,51.48879,-0.441614
2021-04-16,London Marylebone Road,5.666666666666667,µg/m³,51.52253,-0.154611
2021-04-16,London N. Kensington,4.583333333333333,µg/m³,51.52105,-0.213492
2021-04-16,London Teddington Bushy Park,5.0,µg/m³,51.425286,-0.345606
2021-04-16,Southend-on-Sea,5.333333333333333,µg/m³,51.544206,0.678408
2021-04-17,London Bexley,6.947368421052632,µg/m³,51.46603,0.184806
2021-04-17,London Eltham,5.7368421052631575,µg/m³,51.45258,0.070766
2021-04-17,London Harlington,7.15,µg/m³,51.48879,-0.441614
2021-04-17,London Marylebone Road,7.684210526315789,µg/m³,51.52253,-0.154611
2021-04-17,London N. Kensington,5.947368421052632,µg/m³,51.52105,-0.213492
2021-04-17,London Teddington Bushy Park,7.578947368421052,µg/m³,51.425286,-0.345606
2021-04-17,Southend-on-Sea,5.421052631578948,µg/m³,51.544206,0.678408
2021-04-18,London Bexley,6.0476190476190474,µg/m³,51.46603,0.184806
2021-04-18,London Eltham,5.0,µg/m³,51.45258,0.070766
2021-04-18,London Harlington,6.714285714285714,µg/m³,51.48879,-0.441614
2021-04-18,London Marylebone Road,7.714285714285714,µg/m³,51.52253,-0.154611
2021-04-18,London N. Kensington,4.666666666666667,µg/m³,51.52105,-0.213492
2021-04-18,London Teddington Bushy Park,6.590909090909091,µg/m³,51.425286,-0.345606
2021-04-18,Southend-on-Sea,5.173913043478261,µg/m³,51.544206,0.678408
2021-04-19,London Bexley,10.75,µg/m³,51.46603,0.184806
2021-04-19,London Eltham,9.333333333333334,µg/m³,51.45258,0.070766
2021-04-19,London Harlington,13.157894736842104,µg/m³,51.48879,-0.441614
2021-04-19,London Marylebone Road,13.416666666666666,µg/m³,51.52253,-0.154611
2021-04-19,London N. Kensington,10.125,µg/m³,51.52105,-0.213492
2021-04-19,London Teddington Bushy Park,13.619047619047619,µg/m³,51.425286,-0.345606
2021-04-19,Southend-on-Sea,9.090909090909092,µg/m³,51.544206,0.678408
2021-04-20,London Bexley,19.91304347826087,µg/m³,51.46603,0.184806
2021-04-20,London Eltham,17.217391304347824,µg/m³,51.45258,0.070766
2021-04-20,London Harlington,19.227272727272727,µg/m³,51.48879,-0.441614
2021-04-20,London Marylebone Road,23.130434782608695,µg/m³,51.52253,-0.154611
2021-04-20,London N. Kensington,19.17391304347826,µg/m³,51.52105,-0.213492
2021-04-20,London Teddington Bushy Park,20.954545454545453,µg/m³,51.425286,-0.345606
2021-04-20,Southend-on-Sea,17.217391304347824,µg/m³,51.544206,0.678408
2021-04-21,London Bexley,31.5,µg/m³,51.46603,0.184806
2021-04-21,London Eltham,32.833333333333336,µg/m³,51.45258,0.070766
2021-04-21,London Harlington,33.0,µg/m³,51.48879,-0.441614
2021-04-21,London Marylebone Road,41.666666666666664,µg/m³,51.52253,-0.154611
2021-04-21,London N. Kensington,37.5,µg/m³,51.52105,-0.213492
2021-04-21,London Teddington Bushy Park,36.2,µg/m³,51.425286,-0.345606
2021-04-21,Southend-on-Sea,27.4,µg/m³,51.544206,0.678408
2021-04-22,London Bexley,11.25,µg/m³,51.46603,0.184806
2021-04-22,London Eltham,12.85,µg/m³,51.45258,0.070766
2021-04-22,London Harlington,12.777777777777779,µg/m³,51.48879,-0.441614
2021-04-22,London Marylebone Road,15.55,µg/m³,51.52253,-0.154611
2021-04-22,London N. Kensington,14.75,µg/m³,51.52105,-0.213492
2021-04-22,London Teddington Bushy Park,15.761904761904763,µg/m³,51.425286,-0.345606
2021-04-22,Southend-on-Sea,11.0,µg/m³,51.544206,0.678408
2021-04-23,London Bexley,7.909090909090909,µg/m³,51.46603,0.184806
2021-04-23,London Eltham,7.0,µg/m³,51.45258,0.070766
2021-04-23,London Harlington,8.047619047619047,µg/m³,51.48879,-0.441614
2021-04-23,London Marylebone Road,8.454545454545455,µg/m³,51.52253,-0.154611
2021-04-23,London N. Kensington,8.0,µg/m³,51.52105,-0.213492
2021-04-23,London Teddington Bushy Park,8.0,µg/m³,51.425286,-0.345606
2021-04-23,Southend-on-Sea,7.0,µg/m³,51.544206,0.678408
2021-04-24,London Bexley,8.538461538461538,µg/m³,51.46603,0.184806
2021-04-24,London Eltham,7.769230769230769,µg/m³,51.45258,0.070766
2021-04-24,London Harlington,9.0,µg/m³,51.48879,-0.441614
2021-04-24,London Marylebone Road,9.461538461538462,µg/m³,51.52253,-0.154611
2021-04-24,London N. Kensington,8.076923076923077,µg/m³,51.52105,-0.213492
2021-04-24,London Teddington Bushy Park,8.818181818181818,µg/m³,51.425286,-0.345606
2021-04-24,Southend-on-Sea,7.333333333333333,µg/m³,51.544206,0.678408
2021-04-27,London Bexley,11.0,µg/m³,51.46603,0.184806
2021-04-27,London Eltham,9.0,µg/m³,51.45258,0.070766
2021-04-27,London Harlington,8.625,µg/m³,51.48879,-0.441614
2021-04-27,London Marylebone Road,11.5,µg/m³,51.52253,-0.154611
2021-04-27,London N. Kensington,9.625,µg/m³,51.52105,-0.213492
2021-04-27,London Teddington Bushy Park,8.5,µg/m³,51.425286,-0.345606
2021-04-27,Southend-on-Sea,11.375,µg/m³,51.544206,0.678408
2021-04-28,London Bexley,18.545454545454547,µg/m³,51.46603,0.184806
2021-04-28,London Eltham,16.17391304347826,µg/m³,51.45258,0.070766
2021-04-28,London Harlington,16.0,µg/m³,51.48879,-0.441614
2021-04-28,London Marylebone Road,19.043478260869566,µg/m³,51.52253,-0.154611
2021-04-28,London N. Kensington,17.08695652173913,µg/m³,51.52105,-0.213492
2021-04-28,London Teddington Bushy Park,17.0,µg/m³,51.425286,-0.345606
2021-04-28,Southend-on-Sea,18.318181818181817,µg/m³,51.544206,0.678408
2021-04-29,London Bexley,8.52608695652174,µg/m³,51.46603,0.184806
2021-04-29,London Eltham,9.6875,µg/m³,51.45258,0.070766
2021-04-29,London Harlington,10.058823529411764,µg/m³,51.48879,-0.441614
2021-04-29,London Marylebone Road,10.5,µg/m³,51.52253,-0.154611
2021-04-29,London N. Kensington,10.0,µg/m³,51.52105,-0.213492
2021-04-29,London Teddington Bushy Park,10.823529411764707,µg/m³,51.425286,-0.345606
2021-04-29,Southend-on-Sea,9.38888888888889,µg/m³,51.544206,0.678408
2021-04-30,London Bexley,6.117647058823529,µg/m³,51.46603,0.184806
2021-04-30,London Eltham,5.117647058823529,µg/m³,51.45258,0.070766
2021-04-30,London Harlington,6.5,µg/m³,51.48879,-0.441614
2021-04-30,London Marylebone Road,6.823529411764706,µg/m³,51.52253,-0.154611
2021-04-30,London N. Kensington,6.0588235294117645,µg/m³,51.52105,-0.213492
2021-04-30,London Teddington Bushy Park,7.117647058823529,µg/m³,51.425286,-0.345606
2021-04-30,Southend-on-Sea,5.588235294117647,µg/m³,51.544206,0.678408
2021-05-01,London Bexley,10.107142857142858,µg/m³,51.46603,0.184806
